LICENSE,NAME,ADDRESS,CITY,ST,ZIP,COUNTY,OWNER,OPR FNAME,OPR LNAME,TELEPHONE
KY22000854,SOUTH LOUISVILLE PEDIATRICS,11300 PROFESSIONAL PARK DRIVE,LOUISVILLE,KY,40291,JEFFERSON,,,,(502) 448-7853
KY22002179,SOUTH LOUISVILLE PEDIATRICS PSC,5120 DIXIE HWY SUITE 101,LOUISVILLE,KY,40216,JEFFERSON,,,,(502) 448-7853
KY22026182,SOUTH WILLIAMSON PRIMARY CARE AND SPECIALTY CLINIC,285 SOUTHSIDE MALL ROAD,SOUTH WILLIAMSON,KY,41503,PIKE,,,,(606) 237-3969
KY22028530,SOUTHEAST FAMILY PRACTICE,"12904 ROBERT L MADON BYPASS, SUITE 2",PINEVILLE,KY,40977,BELL,,,,(606) 499-5135
KY22021356,SOUTHERN ORTHOPEDIC ASSOCIATES,4813 ALBEN BARKLEY DRIVE,PADUCAH,KY,42001,MCCRACKEN,,CHRISTOPHER,GREEN,(270) 442-9461
18D1030792,SPARKER INC,META MED CENTER 8857 META HWY,PIKEVILLE,KY,41501,PIKE,,RONNIE,PARKER,(606) 631-1222
KY22020857,"SPECIALTY PHYSICIAN ASSISTANT, LLC DBA",17401 KY HIGHWAY 80 EAST,ELKHORN CITY,KY,41522,PIKE,,,,(606) 754-7085
KY22011006,SPERO HEALTH,415 KY 225,BARBOURVILLE,KY,40906,KNOX,,,,(859) 209-2290
KY22011007,SPERO HEALTH,106 BELINDA BLVD,DANVILLE,KY,40422,BOYLE,,JILL,RANSDELL,(859) 209-2290
KY22011446,SPERO HEALTH,7160 N MAYO TRAIL,PIKEVILLE,KY,41501,PIKE,,,,(859) 209-2290
KY22011449,SPERO HEALTH,251 DEMOCRAT DRIVE,FRANKFORT,KY,40601,FRANKLIN,,,,(859) 209-2290
KY22011450,SPERO HEALTH,505 HECKS PLAZA,MOREHEAD,KY,40351,ROWAN,,,,(859) 209-2290
KY22013759,SPERO HEALTH,640 WRIGHT AVENUE,BOWLING GREEN,KY,42101,WARREN,,,,(859) 209-2290
KY22013760,SPERO HEALTH,220 BERGER ROAD,PADUCAH,KY,42003,MCCRACKEN,,,,(859) 209-2290
KY22018652,SPERO HEALTH,710 CARLTON DRIVE,OWENSBORO,KY,42302,DAVIESS,,,,(859) 209-2290
KY22018653,SPERO HEALTH,341 OFFICE PARK DRIVE,COLUMBIA,KY,42728,ADAIR,,,,(859) 209-2290
KY22018654,SPERO HEALTH,277 ROY CAMPBELL DRIVE,HAZARD,KY,41701,PERRY,,,,(859) 209-2290
KY22018689,SPERO HEALTH,809 NORTH 19 STREET,MIDDLESBORO,KY,40965,BELL,,,,(859) 209-2290
KY22028828,SPERO HEALTH,436 NORTH MAIN STREET,MADISONVILLE,KY,42431,HOPKINS,,,,(859) 209-2290
KY22023853,SPERO HEALTH,"349 BOGLE STREET, SUITE B",SOMERSET,KY,42503,PULASKI,,,,(859) 209-2290
KY22025111,SPERO HEALTH,21 MIDDLE GROUND WAY,LONDON,KY,40741,LAUREL,,,,(859) 209-2290
KY22023852,SPERO HEALTH,177 BURT ROAD,LEXINGTON,KY,40503,FAYETTE,,,,(859) 209-2290
KY22022844,SPERO HEALTH - CORE LAB,1017 DUPONT ROAD,LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 822-4935
KY22020253,SPINE BRAIN & NEUROSURGICAL CARE PLLC,3256 LOCHNESS DRIVE,LEXINGTON,KY,40517,FAYETTE,,,,(859) 971-0014
KY22000985,SPRING VIEW MEDICAL OFFICE LAB,330 LORETTO ROAD,LEBANON,KY,40033,MARION,,,,(270) 692-5263
KY22000472,SPRINGFIELD MEDICAL ASSOCIATES INC,219 WEST MAIN,SPRINGFIELD,KY,40069,WASHINGTON,,,,(859) 336-7795
18D0321992,SPRINGS PEDIATRICS,6400 DUTCHMANS PKWY # 15,LOUISVILLE,KY,40205,JEFFERSON,,JONI,WOOLDRIDGE,(502) 895-0524
KY22003028,SPRINGS URGENT CARE,2200 E PARRISH AVENUE BLDG C FLOOR 1,OWENSBORO,KY,42303,DAVIESS,,,,(270) 852-1632
KY22013477,SPRINGVIEW FAMILY PRACTICE CLINIC,79 BOB O LINK DRIVE,SPRINGFIELD,KY,40069,WASHINGTON,,,,(270) 692-5263
KY22027724,ST CAMILLUS URGENT CARE - BRANDENBURG,"2025 BY-PASS PLAZA, STE #205",BRANDENBURG,KY,40108,MEADE,,,,(270) 422-4110
KY22024571,ST CAMILLUS URGENT CARE - HARDINSBURG,83 BALLPARK ROAD,HARDINSBURG,KY,40143,BRECKINRIDGE,,,,(812) 489-0862
KY22027971,ST CAMILLUS URGENT CARE MORGANTOWN,1116 MAIN STREET STE 5,MORGANTOWN,KY,42261,BUTLER,,,,(812) 489-0862
KY22027725,ST CAMILLUS URGENT CARE- LEITCHFIELD,312 NORTH MAIN STREET,LEITCHFIELD,KY,42754,GRAYSON,,,,(270) 422-4110
KY22027343,ST CLAIRE COUNSELING CENTER,445 CLINIC DRIVE,MOREHEAD,KY,40351,ROWAN,,,,(606) 783-6721
KY22003284,ST CLAIRE FAMILY MEDICINE EXPRESS,1028 EAST MAIN STREET,MOREHEAD,KY,40351,ROWAN,,,,(606) 783-6940
KY22028317,ST CLAIRE HEALTHCARE MEDICAL PAVILLION,245 FLEMINGSBURG ROAD,MOREHEAD,KY,40351,ROWAN,,,,(606) 783-6721
KY22027575,ST CLAIRE REGIONAL FAMILY MEDICINE-MOREHEAD NORTH,255 OLD VIKING DRIVE,MOREHEAD,KY,40351,ROWAN,,,,(606) 783-6721
KY22025395,ST CLAIRE REGIONAL PEDIATRICS,716 W MAIN STREET,MOREHEAD,KY,40351,ROWAN,,,,(606) 783-6721
KY22001531,ST ELIZABETH FAMILY PRACTICE CENTER,413 SOUTH LOOP RD,EDGEWOOD,KY,41017,KENTON,,,,(606) 344-3800
KY22000541,ST ELIZABETH HEALTHCARE CANCER CARE LAB,"20 MEDICAL VILLAGE DRIVE, SUITE 200",EDGEWOOD,KY,41017,KENTON,,,,(859) 301-2170
KY22015152,ST ELIZABETH PEDIATRIC CENTER,"7370 TURFWAY ROAD, SUITE 200",FLORENCE,KY,41042,BOONE,,,,(859) 212-5025
KY22003497,ST ELIZABETH PHYSICIANS,830 THOMAS MORE PARKWAY,EDGEWOOD,KY,41017,KENTON,,,,(859) 344-8686
KY22013738,ST ELIZABETH PHYSICIANS,651 CENTR VIEW BLVD,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 344-1900
KY22020455,ST ELIZABETH PHYSICIANS,1400 GRAND AVENUE,NEWPORT,KY,41071,CAMPBELL,,,,(859) 912-7193
KY22021381,ST ELIZABETH PHYSICIANS,7370 TURFWAY SUITE 350,FLORENCE,KY,41042,BOONE,,,,(855) 227-4230
KY22022508,ST ELIZABETH PHYSICIANS,651 CENTRE VIEW,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 331-6466
KY22023110,ST ELIZABETH PHYSICIANS,"7370 TURFWAY ROAD, STE 370",FLORENCE,KY,41042,BOONE,,,,(800) 737-7900
18D0716221,ST ELIZABETH PHYSICIANS,300 BARNES ROAD,WILLIAMSTOWN,KY,41097,GRANT,,COREY,GALLUS,(859) 824-8400
KY22000107,ST ELIZABETH PHYSICIANS,1808 MT ZION ROAD,UNION,KY,41091,BOONE,,,,(606) 384-5600
KY22000384,ST ELIZABETH PHYSICIANS,1400 GRAND VIEW AVE,NEWPORT,KY,41071,CAMPBELL,,,,(859) 441-3818
KY22001029,ST ELIZABETH PHYSICIANS,334 THOMAS MORE PKWY SUITE 200,CRESTVIEW HILLS,KY,41017,KENTON,,,,(606) 341-0288
KY22001388,ST ELIZABETH PHYSICIANS,13260 SERVICE ROAD,WALTON,KY,41094,BOONE,,,,(606) 485-4116
KY22001487,ST ELIZABETH PHYSICIANS,334 THOMAS MORE PKWY SUITE 200,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 578-3400
KY22001563,ST ELIZABETH PHYSICIANS,8726 US 42,FLORENCE,KY,41042,BOONE,,,,(859) 384-2660
KY22002058,ST ELIZABETH PHYSICIANS,6159 FINANCIAL DRIVE,BURLINGTON,KY,41005,BOONE,,,,(606) 586-8200
KY22002091,ST ELIZABETH PHYSICIANS,19 SOUTH MAIN STREET,DRY RIDGE,KY,41035,GRANT,,,,(606) 823-5441
KY22002130,ST ELIZABETH PHYSICIANS,"7370 TURFWAY ROAD, SUITE 100",FLORENCE,KY,41042,BOONE,,,,(859) 212-4761
KY22002147,ST ELIZABETH PHYSICIANS,"2093 MEDICAL ARTS DRIVE, 1ST FLOOR",HEBRON,KY,41048,BOONE,,,,(859) 442-6600
KY22002378,ST ELIZABETH PHYSICIANS,79 COUNTRY CLUB DRIVE,BUTLER,KY,41006,PENDLETON,,,,(859) 654-2283
KY22002404,ST ELIZABETH PHYSICIANS,1980 LITTON LANE,HEBRON,KY,41048,BOONE,,,,(859) 334-8700
KY22002476,ST ELIZABETH PHYSICIANS,"119 FAIRFIELD AVENUE, SUITE R102",BELLEVUE,KY,41073,CAMPBELL,,,,(606) 431-0090
KY22002542,ST ELIZABETH PHYSICIANS,"2300 CHAMBER CENTER DRIVE, SUITE 200",FORT MITCHELL,KY,41017,KENTON,,,,(606) 341-3114
KY22003123,ST ELIZABETH PHYSICIANS,140 PLAZA DRIVE,COLD SPRING,KY,41076,CAMPBELL,,,,(859) 442-1500
KY22002540,ST ELIZABETH PHYSICIANS - TAYLOR MILL,5522 TAYLOR MILL ROAD,TAYLOR MILL,KY,41015,KENTON,,,,(859) 655-4394
KY22022515,ST ELIZABETH PHYSICIANS BEHAVIORAL HEALTH EDGEWOOD,334 THOMAS MORE PARKWAY STE 120,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 301-5901
KY22025796,ST ELIZABETH PHYSICIANS COVINGTON,1500 JAMES SIMPSON JR WAY,COVINGTON,KY,41011,KENTON,,,,(859) 655-8980
KY22028784,ST ELIZABETH PHYSICIANS DERMATOLOGY,651 CENTRE VIEW BOULEVARD,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 371-3376
KY22001458,ST ELIZABETH PHYSICIANS ENDOSCOPY CENTER,"34O THOMAS MORE PARKWAY, SUITE 160B",CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 331-6466
KY22002220,ST ELIZABETH PHYSICIANS GENERAL AND VASCULAR,20 MEDICAL VILLAGE DR,EDGEWOOD,KY,41017,KENTON,,,,(859) 344-1600
KY22000344,ST ELIZABETH PHYSICIANS GROUP,300 COMMERCIAL DRIVE,ALEXANDRIA,KY,41001,CAMPBELL,,,,(606) 635-9440
KY22001169,ST ELIZABETH PHYSICIANS HEART & VASCULAR GROUP,350 THOMAS MORE PARKWAY SUITE 280,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 426-0800
KY22000776,ST ELIZABETH PHYSICIANS HEARTH & VASCULAR,380 CENTRE VIEW BOULEVARD,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 341-3015
KY22023383,ST ELIZABETH PHYSICIANS INFECTIOUS DISEASE,2765 CHAPEL PLACE STE 250,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 757-4446
KY22000440,ST ELIZABETH PHYSICIANS NICHOLSON,135 COURTHOUSE CROSSING,INDEPENDENCE,KY,41051,KENTON,,,,(606) 356-6800
KY22027249,ST ELIZABETH PHYSICIANS NUCOR,4831 US HIGHWAY 42W,GHENT,KY,41045,CARROLL,,,,(859) 212-0198
KY22002477,ST ELIZABETH PHYSICIANS OF COLD SPRING,125 ST MICHAEL DRIVE,COLD SPRING,KY,41076,CAMPBELL,,,,(606) 781-4111
KY22023131,ST ELIZABETH PHYSICIANS PHYSICIANS JOURNEY,351 CENTRE VIEW BLVD,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 757-0717
KY22025977,ST ELIZABETH PHYSICIANS PODIATRY - FLORENCE,"7370 TURFWAY ROAD, SUITE 320",FLORENCE,KY,41042,BOONE,,,,(859) 371-4020
KY22025976,ST ELIZABETH PHYSICIANS PODIATRY-SOUTHGATE,"525 ALEXANDRIA PIKE, SUITE 230",SOUTHGATE,KY,41071,CAMPBELL,,,,(895) 441-4334
KY22029070,ST ELIZABETH PHYSICIANS UROGYN,610 MEDICAL VILLAGE DRIVE,EDGEWOOD,KY,41017,KENTON,,,,(859) 757-2132
KY22028680,ST ELIZABETH PHYSICIANS UROGYN,1400 GRAND AVE,NEWPORT,KY,41071,CAMPBELL,,,,(859) 757-2132
KY22022645,ST ELIZABETH PHYSICIANS UROLOGY,7370 TURFWAY ROAD STE 270,FLORENCE,KY,41042,BOONE,,,,(859) 212-0497
KY22025357,ST ELIZABETH PHYSICIANS UROLOGY,1400 GRAND AVENUE,NEWPORT,KY,41071,CAMPBELL,,,,(859) 757-2141
KY22021196,ST ELIZABETH PHYSICIANS WEIGHT MANAGEMENT CENTER,1400 N GRAND AVE,FORT THOMAS,KY,41075,CAMPBELL,,,,(859) 212-4625
KY22016595,ST ELIZABETH PHYSICIANS WOMEN'S HEALTH,"7370 TURFWAY ROAD, SUITE 390",FLORENCE,KY,41042,BOONE,,,,(859) 212-5125
KY22016401,ST ELIZABETH PHYSICIANS WOMEN'S HEALTH,7370 TURFWAY ROAD,FLORENCE,KY,41042,BOONE,,,,(859) 212-5125
KY22003401,ST ELIZABETH PHYSICIANS WOMEN'S HEALTH EDGEWOOD,20 MEDICAL VILLAGE DR SUITE 308,EDGEWOOD,KY,41017,KENTON,,,,(606) 331-4665
KY22001312,ST ELIZABETH PHYSICIANS WOMEN'S HEALTH FLORENCE -,6907 BURLINGTON PIKE,FLORENCE,KY,41042,BOONE,,,,(859) 525-1846
KY22000467,ST ELIZABETH PHYSICIANS WOMEN'S HEALTH FT THOMAS,1400 N GRAND AVENUE,NEWPORT,KY,41071,CAMPBELL,,,,(859) 781-6222
KY22021460,ST ELIZABETH PHYSICIANS- MUBEA,8200 DIXIE HIGHWAY,FLORENCE,KY,41042,BOONE,,,,(859) 212-0494
KY22012506,ST ELIZABETH REGIONAL DIABETES CENTER,"1500 JAMES SIMPSON WAY, SUITE 301",COVINGTON,KY,41011,KENTON,,,,(859) 344-1900
KY22013659,ST JOSEPH ENDOCRINOLOGY ASSOCIATES,"1401 HARRODSBURG ROAD, B-360",LEXINGTON,KY,40504,FAYETTE,,,,(606) 330-7300
KY22003323,ST JOSEPH GASTROENTEROLOGY ASSOCIATES,160 NORTH EAGLE CREEK DRIVE SUITE 202,LEXINGTON,KY,40509,FAYETTE,,,,(859) 263-0022
KY22011967,ST JOSEPH PRIMARY CARE ASSOCIATES,2750 BATTLEFIELD MEMORIAL HIGHWAY,BEREA,KY,40403,MADISON,,,,(859) 986-0308
KY22000842,ST VINCENT EVANSVILLE MEDICAL GROUP,914 ELM STREET,HENDERSON,KY,42420,HENDERSON,,,,(812) 473-2642
KY22003341,ST VINCENT EVANSVILLE MEDICAL GROUP,"2000 N ELM STREET, BLDG 2",HENDERSON,KY,42420,HENDERSON,,,,(270) 831-6651
KY22021195,STELIZABETH PHYSICIANS WEIGHT MANAGEMENT CENTER,4900 HOUSTON ROAD,FLORENCE,KY,41042,BOONE,,,,(859) 212-4625
KY22002543,"STEPHANIE A SNYDER, MD",215A THOMAS MORE PKWY,CRESTVIEW HILLS,KY,41017,KENTON,,,,(859) 341-9588
KY22001341,"STEPHANIE M RUSSELL, MD, STEPHANIE M LUELLEN, MD,","10639 MEETING STREET, SUITE 101",PROSPECT,KY,40059,JEFFERSON,,,,(502) 425-7827
18D0681675,STEPHEN Z SMITH MD,3950 KRESGE WAY STE 404,LOUISVILLE,KY,40207,JEFFERSON,,STEPHEN,SMITH,(502) 896-8803
KY22001037,STEPHENS FAMILY MEDICINE,70 UBERMONKEY LANE,CAMPBELLSVILLE,KY,42718,TAYLOR,,,,(270) 465-0060
KY22027242,"STEPWORKS RECOVERY CENTERS, LLC",2412 RING ROAD STE 100,ELIZABETHTOWN,KY,42701,HARDIN,,KRYDER,VAN BUSKIRK III,(800) 545-9031
KY22008346,STERLING PRIMARY CARE,8876 HWY 610 WEST,DORTON,KY,41520,PIKE,,,,(606) 639-4020
KY22000549,STEVE HILAND MD,627 FAIRVIEW AVENUE,EDDYVILLE,KY,42038,LYON,,,,(502) 388-9764
KY22019733,"STONE FAMILY PRACTICE, PLLC","1029 MEDICAL CENTER CIRCLE, SUITE 200",MAYFIELD,KY,42066,GRAVES,,,,(270) 251-4085
KY22003563,STONECREST FAMILY MEDICINE PLLC,"101 STONECREST ROAD, SUITE 3",SHELBYVILLE,KY,40065,SHELBY,,,,(502) 633-5565
KY22021175,STRATTON EYES,"535 WELLINGTON WAY, SUITE 160",LEXINGTON,KY,40503,FAYETTE,,,,(859) 245-2020
KY22001304,"SUE A CUTLIFF, MD PLLC",2707 TUCKER RD,LOUISVILLE,KY,40299,JEFFERSON,,,,(502) 499-8208
KY22027197,SUMMIT OBSTETRICS & GYNECOLOGY PSC,1921 LEITCHFIELD ROAD,OWENSBORO,KY,42303,DAVIESS,,DAVID,GRAHAM,(270) 478-5334
KY22021864,"SUNSHINE HEALTHCARE CENTER, THE",381 SOUTHWOOD,BOWLING GREEN,KY,42101,WARREN,,,,(270) 780-5390
KY22028188,SUNSHINE PEDIATRICS OF LOUISVILLE,1005 DUPONT SQ STE B,LOUISVILLE,KY,40207,JEFFERSON,,,,(606) 789-5541
KY22014145,SURGICAL SPECIALISTS BARDSTOWN,3615 EAST JOHN ROWAN BLVD SUITE 203,BARDSTOWN,KY,40004,NELSON,,,,(502) 348-0393
KY22019289,SUSAN B TATE MD PA DBA TATE INSTITUTE FOR FEMALE,"2934 BRECKENRIDGE LANE, SUITE 2",LOUISVILLE,KY,40220,JEFFERSON,,,,(502) 454-7871
KY22000623,SUSAN E NEIL MD PSC,2101 NICHOLASVILLE RD SUITE 206,LEXINGTON,KY,40503,FAYETTE,,,,(606) 278-6345
18D0704539,"SUSAN JANOCIK, MD, PLLC",4003 KRESGE WAY #226,LOUISVILLE,KY,40207,JEFFERSON,,INGRID,OSWALD,(502) 895-4772
KY22000258,T GLENN CROSS MD SURGICAL SPECIALTIES,701 BURKESVILLE ROAD,ALBANY,KY,42602,CLINTON,,,,(270) 387-3000
KY22002362,T J HEALTH COLUMBIA PRIMARY CARE,810 JAMESTOWN STREET,COLUMBIA,KY,42728,ADAIR,,,,(270) 384-4764
KY22000411,T J HEALTH EDMONTON,1704 WEST STOCKTON STREET,EDMONTON,KY,42129,METCALFE,,,,(270) 432-4800
KY22018990,T J HEALTH GREENSBURG CLINIC,603 COLUMBIA HIGHWAY,GREENSBURG,KY,42743,GREEN,,,,(270) 932-6462
KY22016090,T J HEALTH PARTNERS THE WALMART CLINIC,2345 HAPPY VALLEY ROAD,GLASGOW,KY,42141,BARREN,,,,(270) 678-3278
KY22014229,T J HEALTH PAVILION LABORATORY,310 N L ROGERS WELLS BLVD,GLASGOW,KY,42141,BARREN,,,,(270) 659-5584
KY22006769,"TAKE CARE HEALTH KENTUCKY, PSC",606 BUTTERMILK PIKE,CRESCENT SPRINGS,KY,41017,KENTON,,,,(484) 351-3241
KY22006766,"TAKE CARE HEALTH KENTUCKY, PSC",8193 MALL ROAD,FLORENCE,KY,41042,BOONE,,,,(859) 525-0173
KY22002003,TAMBERLY L MCCOY MD PLLC,"2816 VEACH ROAD STE, 308",OWENSBORO,KY,42303,DAVIESS,,,,(270) 926-1150
KY22007126,"TAMELLA BUSS CASSIS, MD, PLLC DBA CASSIS","9301 DAYFLOWER STREET, SUITE 100",PROSPECT,KY,40059,JEFFERSON,,,,(502) 326-8588
18D0325777,TAPP MEDICAL CLINIC,414 OLD MORGANTOWN RD,BOWLING GREEN,KY,42101,WARREN,,JOHN,TAPP,(270) 781-1483
KY22003450,TAYLOR COUNTY FAMILY PRACTICE,407 E 1ST STREET,CAMPBELLSVILLE,KY,42718,TAYLOR,,,,(270) 465-4841
KY22015334,TAYLOR FAMILY PRACTICE,445 LINCOLN DRIVE,SPRINGFIELD,KY,40069,WASHINGTON,,,,(859) 336-7731
KY22001113,TAYLOR REGIONAL HOSPITAL CARE CENTER,95 KINGSWOOD DRIVE,CAMPBELLSVILLE,KY,42718,TAYLOR,,,,(270) 465-3812
KY22029047,TAYLOR REGIONAL PEDIATRICS,187 WILL WALKER LANE,COLUMBIA,KY,42728,ADAIR,,,,(270) 789-1112
KY22011270,TAYLOR REGIONAL PEDIATRICS,125 KINGSWOOD DRIVE,CAMPBELLSVILLE,KY,42718,TAYLOR,,DAVID,HESSON,(270) 789-1112
KY22024506,TAYLOR REGIONAL PHYSICIAN FOR WOMEN COLUMBIA,3066 CAMPBELLSVILLE ROAD,COLUMBIA,KY,42728,ADAIR,,,,(270) 465-3568
KY22002361,TAYLOR REGIONAL PHYSICIANS FOR WOMEN,"1698 OLD LEBANON ROAD, SUITE 2B",CAMPBELLSVILLE,KY,42718,TAYLOR,,,,(270) 465-3568
18D0900751,TAYLOR REGIONAL PHYSICIANS FOR WOMEN,1911 CAMPBELLSVILLE ROAD,GREENSBURG,KY,42743,GREEN,,PHIL,AARON,(270) 465-3568
KY22001005,TAYLOR REGIONAL SURGICAL ASSOCIATES,"1698 OLD LEBANON ROAD, SUITE 2A",CAMPBELLSVILLE,KY,42718,TAYLOR,,,,(270) 789-0587
KY22001114,TAYLOR REGIONAL UROLOGY,1698 OLD LEBANON ROAD SUITE 3A & 3B,CAMPBELLSVILLE,KY,42718,TAYLOR,,,,(270) 465-3561
KY22001127,TAYLOR REGIONAL UROLOGY,325 WEST WALNUT STREET,LEBANON,KY,40033,MARION,,,,(502) 789-2471
KY22029367,TCHMA ATKINS AND PEARCE,1 BRAID WAY,COVINGTON,KY,41017,KENTON,,,,(513) 585-0504
KY22000398,TCHMA FAMILY PRACTICE SPECIALISTS NKY,2156 CHAMBER CENTER DRIVE,FORT MITCHELL,KY,41017,KENTON,,,,(859) 341-6255
KY22022679,TCHMA- BURLINGTON,1838 FLORENCE PIKE,BURLINGTON,KY,41005,BOONE,,,,(859) 334-0217
KY22026670,TCHMA- FT WRIGHT URGENT CARE,1955 DIXIE HWY STE F,FT WRIGHT,KY,41011,KENTON,,,,(859) 292-9176
KY22003496,TCHMA-PREMIER FAMILY MEDICINE,"1955 DIXIE HIGHWAY, SUITE D",FORT WRIGHT,KY,41011,KENTON,,,,(859) 341-5757
KY22000316,TCHMS 11- NORTHERN KENTUCKY,1955 DIXIE HIGHWAY STE G,FORT WRIGHT,KY,41011,KENTON,,,,(859) 331-3304
KY22018150,TCHP - DIABETES AND ENDOCRINE CENTER,"1955 DIXIE HIGHWAY, SUITE L1",FT WRIGHT,KY,41011,KENTON,,,,(513) 272-0313
KY22026779,TEAL GROUP DBA UNITED MEDICAL GROUP,258 NORTH LEVISA ROAD,MOUTHCARD,KY,41548,PIKE,,KEIVAN,ETTIFAGH,(606) 835-1272
KY22020054,THACKER FAMILY MEDICAL LLC,"140 ADAMS LANE, SUITE 600-700",PIKEVILLE,KY,41501,PIKE,,,,(606) 509-2000
KY22023771,"THOMAS L MAHONEY, MD, PLLC",617 23RD STREET STE 415,ASHLAND,KY,41101,BOYD,,,,(606) 325-6888
KY22003221,THOMAS P VON UNRUG MD INC,1401 HARRODSBURG ROAD SUITE B-299,LEXINGTON,KY,40504,FAYETTE,,,,(606) 276-0714
KY22010407,THOMPSON & CHOU CENTER FOR PM&R,13328 SHELBYVILLE ROAD,LOUISVILLE,KY,40223,JEFFERSON,,,,(502) 583-4700
KY22010908,THREE RIVERS MEDICAL CENTER INC,94 BOARD WALK,INEZ,KY,41224,MARTIN,,,,(606) 298-2660
KY22011146,THREE RIVERS MEDICAL CLINIC INC,203 S WATER STREET SUITE 105,LOUISA,KY,41230,LAWRENCE,,,,(606) 638-3323
KY22012989,THREE RIVERS MEDICAL CLINIC INC,"306 COMMERCE DRIVE, SUITE 700",LOUISA,KY,41230,LAWRENCE,,,,(606) 638-7401
KY22000155,THREE RIVERS MEDICAL CLINICS,412 N LOCK AVE,LOUISA,KY,41230,LAWRENCE,,,,(606) 633-7479
KY22014990,THREE RIVERS MEDICAL CLINICS INC,"2483 HIGHWAY 644, SUITE 204",LOUISA,KY,41230,LAWRENCE,,,,(606) 638-7289
KY22015354,THREE RIVERS MEDICAL CLINICS INC,32 PROFESSIONAL PARK DRIVE,LOUISA,KY,41230,LAWRENCE,,,,(606) 638-4656
KY22016334,"THREE RIVERS MEDICAL CLINICS, INC","2673 HIGHWAY 644, SUITE 2",LOUISA,KY,41230,LAWRENCE,,,,(606) 638-9572
KY22028398,THRIVE HEALTH AND WELLNESS,438 S 3RD STREET,LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 930-5611
KY22002456,TIM LONG MD PSC,1320 ANDREA STREET,BOWLING GREEN,KY,42104,WARREN,,,,(270) 746-5455
KY22001294,TIMOTHY S HART MD PSC,933 29TH STREET,ASHLAND,KY,41101,BOYD,,,,(606) 325-7500
KY22002485,TOMMY VON LUHRTE DO,62 BEL AIR CLINIC,VANCEBURG,KY,41179,LEWIS,,,,(606) 796-2511
KY22000723,TOMPKINSVILLE PRIMARY CARE ASSOCIATES,901 NORTH MAIN STREET,TOMPKINSVILLE,KY,42167,MONROE,,,,(270) 487-0551
KY22000308,TONDA M ANDERSON MD PLLC,10536 EAST HWY 44,MOUNT WASHINGTON,KY,40047,BULLITT,,,,(502) 538-2554
KY22020695,TONY L HOGAN APRN HEALTH CLINIC,511 NORTH RACE STREET,GLASGOW,KY,42141,BARREN,,,,(270) 651-6707
KY22011346,"TONY W DOTSON, DO, PLLC","617 23RD STREET, SUITE 415",ASHLAND,KY,41101,BOYD,,,,(606) 325-6888
KY22000979,"TONY W LEE MEDICAL OFFICES, PLLC","908 WALLACE AVENUE, SUITE 205",LEITCHFIELD,KY,42754,GRAYSON,,,,(270) 230-0111
KY22003082,TOTAL LIFE CARE PLLC,2850 LONE OAK ROAD #4,PADUCAH,KY,42003,MCCRACKEN,,,,(270) 554-3904
KY22000499,TOTAL WOMAN-A PART OF NORTON WOMEN'S CARE,"4121 DUTCHMAN'S LANE, SUITE 500",LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 894-9494
KY22008747,"TOWN FAMILY DOCTOR, PLLC",9501 NORTON COMMONS BLVD,PROSPECT,KY,40059,JEFFERSON,,,,(502) 618-2473
KY22022640,"TOXPERTS, LLC","400 VENTERS LANE, STE 200",PIKEVILLE,KY,41501,PIKE,,,,(606) 437-0097
KY22029467,TOYOTA LOGISTICS SERVICES,701 CHERRY BLOSSOM WAY,GEORGETOWN,KY,40324,SCOTT,,,,(502) 867-4604
KY22026288,"TRACEY HAMILTON, NURSE PRACTITIONER",520 NORTH MAYO TRAIL STE 3,PAINTSVILLE,KY,41240,JOHNSON,,,,(606) 789-3189
KY22029449,TRANSFORMATION CARE,120 N EAGLE CREEK DR SUITE 103,LEXINGTON,KY,40509,FAYETTE,,,,(859) 967-5036
KY22027406,TRENDING UPWARDS,1754 HWY 15 NORTH,JACKSON,KY,41339,BREATHITT,,BENEDICT,KUSLIKIS,(606) 824-5118
KY22029163,TRENDING UPWARDS,572 VILLAGE LANE,HAZARD,KY,41701,PERRY,,DAN,MCCOY,(606) 435-0721
KY22028454,TRH SPECIALTY PHYSICIANS AND DIAGNOSTIC CENTER,187 WILL WALKER LANE,COLUMBIA,KY,42728,ADAIR,,,,(270) 789-5800
KY22003186,TRI RIVERS HEALTHCARE PLLC,308 SOUTH MAIN STREET,MARION,KY,42064,CRITTENDEN,,,,(270) 965-4377
KY22001146,TRI RIVERS HEALTHCARE PLLC,141 HOSPITAL DR,SALEM,KY,42078,LIVINGSTON,,,,(270) 988-3298
