,address_x,agency,arrival_time_primary_unit,beat,closed_time_incident,community_council_neighborhood,create_time_incident,dispatch_time_primary_unit,disposition_text,district,event_number,incident_type_desc,incident_type_id,latitude_x,longitude_x,priority,priority_color
8274,GLEN AV / BANTRY AV,CPD,2017-03-06T10:07:52.000,P231,2017-03-06T10:08:49.000,KENNEDY HEIGHTS,2017-03-06T09:47:00.000,2017-03-06T09:57:27.000,GOA: GOA,2,CPD170306000473,,DRUG,39.1893200000896,-84.418185,3,
8275,72XX READING RD,CPD,2017-10-06T14:30:12.000,P451,2017-10-06T15:12:57.000,ROSELAWN,2017-10-06T14:20:01.000,2017-10-06T14:20:58.000,317:GENERAL CONDITIONS RPT,4,CPD171006000932,,HERONP-PD ONLY,39.1922800001194,-84.461458,4,
8276,28XX RIVER RD,CPD,2017-08-12T01:39:58.000,P313,,SEDAMSVILLE,2017-08-12T01:33:11.000,2017-08-12T01:35:00.000,INV: INV,3,CPD170812000142,,HERONP-PD ONLY,39.0897930001196,-84.565115,4,
8277,8XX VINE ST,CPD,2017-05-10T10:01:59.000,P011,2017-05-10T11:08:33.000,DOWNTOWN,2017-05-10T09:50:34.000,2017-05-10T09:58:31.000,ARR: ARREST,1,CPD170510000505,,DRUG,39.105671877086,-84.5132771588406,3,
8278,VINE ST / W GALBRAITH RD,CPD,2017-07-02T13:06:29.000,P461,2017-07-02T13:06:39.000,HARTWELL,2017-07-02T12:40:29.000,2017-07-02T12:46:21.000,GOA: GOA,4,CPD170702000675,DRUG ACTIVITY,DRUG,39.2114240000896,-84.473984,7,YELLOW
8279,15XX YARMOUTH AV,CPD,2017-10-17T12:45:47.000,P451,2017-10-17T12:46:52.000,BOND HILL,2017-10-17T12:39:36.000,2017-10-17T12:44:43.000,GOA: GOA,4,CPD171017000719,DRUG ACTIVITY,DRUG,39.1739700001195,-84.467235,7,YELLOW
8280,W MCMICKEN AV / RACE ST,CPD,,P121,2017-09-19T20:16:25.000,OTR,2017-09-19T19:55:16.000,2017-09-19T19:56:39.000,HBF: HANDLED BY FIRE,1,CPD170919001713,,HEROINP-COMBINED,39.1178090001195,-84.519485,2,
8281,24XX PARIS ST,CPD,,P411,2017-08-18T18:04:21.000,MOUNT AUBURN,2017-08-18T17:34:31.000,,HBF: HANDLED BY FIRE,4,CPD170818001395,,HEROINP-COMBINED,39.1268850001195,-84.505422,2,
8282,HARRISON AV / FISCHER PL,CPD,2017-11-09T09:58:57.000,P331,2017-11-09T10:16:37.000,WESTWOOD,2017-11-09T09:51:47.000,2017-11-09T09:52:43.000,HBF: HANDLED BY FIRE,3,CPD171109000477,,HEROINP-COMBINED,39.1450430001195,-84.595747,2,
8283,MAPLEWOOD AV / HELEN ST,CPD,2017-03-24T16:05:59.000,P411,2017-03-24T16:08:00.000,MOUNT AUBURN,2017-03-24T14:02:31.000,2017-03-24T16:03:57.000,GOA: GOA,4,CPD170324000923,,DRUG,39.1235140000896,-84.504587,3,
8284,1XX E COURT ST,CPD,2017-03-14T11:01:05.000,P011,2017-03-14T11:35:23.000,DOWNTOWN,2017-03-14T11:34:48.000,2017-03-14T11:00:07.000,ARR: ARREST,1,CPD170314000500,,HEROINP-COMBINED,39.1074376310554,-84.5124503932182,2,
8285,30XX STANTON AV,CPD,2017-02-04T23:25:13.000,P421,2017-02-05T01:22:27.000,WALNUT HILLS,2017-02-04T23:19:39.000,2017-02-04T23:21:06.000,ARR: ARREST,4,CPD170204001505,,HEROINP-COMBINED,39.1327162890999,-84.4922471515291,2,
8286,28XX W MCMICKEN AV,CPD,2017-12-26T15:25:31.000,P511,2017-12-26T15:45:37.000,CUF,2017-12-26T15:04:09.000,2017-12-26T15:19:06.000,INV: INV,5,CPD171226000657,DRUG ACTIVITY,DRUG,39.1338990001195,-84.531851,7,YELLOW
8287,50XX SIDNEY RD,CPD,2017-11-03T15:54:57.000,P321,2017-11-03T15:58:34.000,WEST PRICE HILL,2017-11-03T15:13:37.000,2017-11-03T15:46:12.000,GOA: GOA,3,CPD171103001118,DRUG ACTIVITY,DRUG,39.1237340001195,-84.602685,7,YELLOW
8288,LEVI AL / PLEASANT ST,CPD,2017-09-08T19:44:00.000,P121,2017-09-08T20:57:54.000,OTR,2017-09-08T19:34:56.000,2017-09-08T19:44:00.000,BC: BROADCAST,1,CPD170908001648,DRUG ACTIVITY,DRUG,39.1127320001195,-84.519313,7,YELLOW
8289,BLAIR AV / READING RD,CPD,2017-11-22T18:28:26.000,P431,2017-11-22T18:59:44.000,AVONDALE,2017-11-22T18:22:13.000,2017-11-22T18:22:57.000,316: AIDED CASE RPT,4,CPD171122001286,,HEROINP-COMBINED,39.1420250001194,-84.492937,2,
8290,LUDLOW AV / TELFORD ST,CPD,2017-11-12T10:43:05.000,P521,2017-11-12T10:47:43.000,CLIFTON,2017-11-12T10:35:38.000,2017-11-12T10:38:17.000,GOA: GOA,5,CPD171112000514,DRUG ACTIVITY,DRUG,39.1426970001195,-84.520007,7,YELLOW
8291,54XX WATER TOWER CT,CPD,2017-06-06T21:50:39.000,P231,2017-06-06T22:33:47.000,MADISONVILLE,2017-06-06T21:23:21.000,2017-06-06T22:26:43.000,INV: INV,2,CPD170606001805,DRUG ACTIVITY,DRUG,39.154923915239,-84.4025767595805,7,YELLOW
8292,5XX YORK ST,CPD,2017-03-30T22:14:04.000,P131,2017-03-31T00:27:27.000,WEST END,2017-03-30T22:06:27.000,2017-03-30T22:11:40.000,ARR: ARREST,1,CPD170330001905,,DRUG,39.1177950845982,-84.5269344557989,3,
8293,15XX BEAVERTON AV,CPD,,P451,2017-04-20T18:53:53.000,ROSELAWN,2017-04-20T18:31:45.000,,BC: BROADCAST,4,CPD170420001445,,DRUG,39.1953835100538,-84.4645665296594,3,
8294,18XX RACE ST,CPD,2017-06-02T08:13:55.000,P121,2017-06-02T08:14:13.000,OTR,2017-06-02T08:05:30.000,2017-06-02T08:13:55.000,GOA: GOA,1,CPD170602000429,DRUG ACTIVITY,DRUG,39.1158033892223,-84.518672252181,7,YELLOW
8295,58XX ST ELMO AV,CPD,2017-06-21T17:15:23.000,P541,2017-06-21T17:26:53.000,COLLEGE HILL,2017-06-21T16:42:42.000,2017-06-21T17:05:40.000,INV: INV,5,CPD170621001166,DRUG ACTIVITY,DRUG,39.1976358691401,-84.5415866071699,7,YELLOW
8296,9XX ELBERON AV,CPD,,P321,2017-05-14T23:22:23.000,EAST PRICE HILL,2017-05-14T23:19:06.000,,BC: BROADCAST,3,CPD170514001717,,DRUG,39.1065826452426,-84.5668445884658,3,
8297,HEREFORD ST / BURNS AV,CPD,,P461,2017-12-15T10:10:47.000,HARTWELL,2017-12-15T10:10:47.000,,CAN:CANCEL,4,CPD171215000423,DRUG COMPLAINT REFERRAL,DRUGR,39.2159900001194,-84.468182,35,PURPLE
8298,KNOWLTON ST / HAMILTON AV,CPD,2017-05-09T20:42:50.000,P531,2017-05-09T20:51:58.000,NORTHSIDE,2017-05-09T20:22:06.000,2017-05-09T20:51:49.000,534: CONTACT CARD,5,CPD170509001468,,DRUG,39.1612860000896,-84.539116,3,
8299,16XX CALIFORNIA AV,CPD,2017-06-12T22:32:08.000,P451,2017-06-12T22:34:41.000,BOND HILL,2017-06-12T22:23:35.000,2017-06-12T22:26:11.000,INV: INV,4,CPD170612001807,DRUG ACTIVITY,DRUG,39.1765349689714,-84.4685503724714,7,YELLOW
8300,19XX FAIRMOUNT AV,CPD,,P341,2017-02-08T12:44:04.000,SOUTH FAIRMOUNT,2017-02-08T12:44:04.000,,CAN:CANCEL,3,CPD170208000707,,DRUGR,39.1307948511877,-84.5588023637353,6,
8301,E 5TH ST / MAIN ST,CPD,2017-12-22T20:27:16.000,P011,2017-12-22T20:27:33.000,DOWNTOWN,2017-12-22T20:14:48.000,2017-12-22T20:17:04.000,GOA: GOA,1,CPD171222001323,DRUG ACTIVITY,DRUG,39.1025690001195,-84.508917,7,YELLOW
8302,34XX W 8TH ST,CPD,2017-01-31T22:17:43.000,P321,2017-01-31T22:34:09.000,EAST PRICE HILL,2017-01-31T21:53:46.000,2017-01-31T21:55:27.000,INV: INV,3,CPD170131001481,,DRUG,39.1054570070543,-84.5657472135041,3,
8303,2XX W 8TH ST,CPD,2017-03-08T21:43:35.000,P011,2017-03-08T21:47:32.000,WEST END,2017-03-08T21:34:52.000,2017-03-08T21:37:17.000,GOA: GOA,1,CPD170308001765,,DRUG,39.1039968559251,-84.5171536511587,3,
8304,43XX DANE AV,CPD,2017-09-14T21:34:40.000,P531,2017-09-14T22:24:25.000,NORTHSIDE,2017-09-14T21:23:54.000,2017-09-14T21:25:23.000,301:OFFENSE REPORT,5,CPD170914001772,,HEROINP-COMBINED,39.1694020001195,-84.532662,2,
8305,18XX BLACKSTONE PL,CPD,2017-02-28T17:41:30.000,P451,2017-02-28T17:43:31.000,ROSELAWN,2017-02-28T17:19:08.000,2017-02-28T17:20:49.000,GOA: GOA,4,CPD170228001219,,DRUG,39.1956157376181,-84.4573783870678,3,
8306,DOERR AL / W CENTRAL PKWY,CPD,2017-04-26T18:01:36.000,P011,2017-04-26T18:04:50.000,DOWNTOWN,2017-04-26T17:54:51.000,2017-04-26T17:55:45.000,UTL: UNABLE TO LOCATE,1,CPD170426001567,,HEROINP-COMBINED,39.1070090000896,-84.515223,2,
8307,W 8TH ST / LINN ST,CPD,,P131,2017-09-08T16:55:22.000,QUEENSGATE,2017-09-08T16:32:50.000,2017-09-08T16:34:55.000,GOA: GOA,1,CPD170908001263,,HEROINP-COMBINED,39.1036920001196,-84.528987,2,
8308,16XX PEASLEE AV,CP,2017-01-19T22:53:16.000,P543,2017-01-19T22:54:57.000,COLLEGE HILL,2017-01-19T22:34:28.000,2017-01-19T22:34:53.000,GONE ON ARRIVAL,5,LCP170119001684,INV DRUG COMPLAINT,DRUG,39.2057747700895,-84.54918739,3,
8309,XX W 69TH ST,CPD,2017-06-09T01:33:45.000,P461,2017-06-09T02:48:47.000,CARTHAGE,2017-06-09T01:33:45.000,2017-06-09T01:33:45.000,ARR: ARREST,4,CPD170609000112,,HEROINP-COMBINED,39.1934838025454,-84.4831550216984,2,
8310,10XX PURCELL AV,CPD,2017-08-07T14:20:23.000,P321,2017-08-07T14:26:09.000,EAST PRICE HILL,2017-08-07T14:10:47.000,2017-08-07T14:14:11.000,HBF: HANDLED BY FIRE,3,CPD170807000875,,HEROINP-COMBINED,39.1114700001195,-84.565186,2,
8311,35XX BELDARE AV,CPD,,P431,2017-10-20T21:39:41.000,AVONDALE,2017-10-20T21:39:41.000,,ADV:ADVISED,4,CPD171020001670,DRUG COMPLAINT REFERRAL,DRUGR,39.1460270001195,-84.511811,35,PURPLE
8312,COLUMBIA PKWY TO E 3RD ST / E 3RD ST,CPD,2017-03-28T03:53:31.000,P111,2017-03-28T07:07:29.000,MOUNT ADAMS,2017-03-28T03:47:31.000,2017-03-28T03:48:37.000,ARR: ARREST,1,CPD170328000192,,HEROINP-COMBINED,39.1034240000896,-84.499603,2,
8313,62XX GLENWAY AV,CPD,2017-08-29T14:24:15.000,P331,2017-08-29T14:40:52.000,WESTWOOD,2017-08-29T14:13:00.000,2017-08-29T14:17:26.000,ARR: ARREST,3,CPD170829000948,DRUG ACTIVITY,DRUG,39.1447470001195,-84.623812,7,YELLOW
8314,WIONNA AV / EDWOOD AV,CPD,2017-06-15T00:09:53.000,P541,2017-06-15T00:21:11.000,COLLEGE HILL,2017-06-14T23:48:40.000,2017-06-14T23:51:11.000,GOA: GOA,5,CPD170614001947,DRUG ACTIVITY,DRUG,39.2043210000895,-84.538892,7,YELLOW
8315,6XX LOWELL AV,CPD,,P521,2017-01-29T19:45:53.000,CLIFTON,2017-01-29T19:45:53.000,,CAN:CANCEL,5,CPD170129001091,,DRUGR,39.1409676467319,-84.5287512926284,6,
8316,BROOKCREST DR / GLENDON PL,CPD,,P451,2017-06-16T12:31:10.000,ROSELAWN,2017-06-16T12:31:10.000,,CAN:CANCEL,4,CPD170616000818,DRUG COMPLAINT REFERRAL,DRUGR,39.1964300000896,-84.458395,35,PURPLE
8317,CEDAR AL / W 70TH ST,CPD,2017-08-27T16:15:16.000,P461,2017-08-27T18:54:33.000,CARTHAGE,2017-08-27T14:45:04.000,2017-08-27T16:15:15.000,GOA: GOA,4,CPD170827000904,DRUG ACTIVITY,DRUG,39.1934180001194,-84.482596,7,YELLOW
8318,29XX WARDALL AV,CPD,2017-06-27T16:42:53.000,P331,2017-06-27T16:43:16.000,WESTWOOD,2017-06-27T16:04:27.000,2017-06-27T16:12:32.000,GOA: GOA,3,CPD170627001103,DRUG ACTIVITY,DRUG,39.1584093085428,-84.5955870538373,7,YELLOW
8319,1XX W 69TH ST,CPD,,P461,2017-07-04T13:46:36.000,CARTHAGE,2017-07-04T13:46:36.000,,ADV:ADVISED,4,CPD170704000777,DRUG COMPLAINT REFERRAL,DRUGR,39.1927250542861,-84.4827118986038,35,PURPLE
8320,RINGGOLD ST / YOUNG ST,CPD,2017-07-31T20:51:39.000,P411,2017-07-31T20:55:46.000,MOUNT AUBURN,2017-07-31T20:40:51.000,2017-07-31T20:42:00.000,INV: INV,4,CPD170731001552,DRUG ACTIVITY,DRUG,39.1155570001195,-84.505555,7,YELLOW
8321,W 69TH ST / VINE ST,CPD,2017-06-14T18:38:54.000,P461,2017-06-14T18:39:00.000,CARTHAGE,2017-06-14T18:22:01.000,2017-06-14T18:38:54.000,GOA: GOA,4,CPD170614001385,DRUG ACTIVITY,DRUG,39.1932120000896,-84.482031,7,YELLOW
8322,26XX READING RD,CPD,2017-01-29T14:48:31.000,P431,2017-01-29T15:38:29.000,AVONDALE,2017-01-29T14:45:00.000,2017-01-29T14:47:20.000,ARR: ARREST,4,CPD170129000722,,HEROINP-COMBINED,39.1283094725835,-84.4987837581104,2,
8323,ROSECLIFF AV / SCOTTWOOD AV,CPD,,P451,2017-03-13T10:46:05.000,ROSELAWN,2017-03-13T10:46:05.000,,ADV:ADVISED,4,CPD170313000527,,DRUGR,39.1948940000896,-84.460259,6,
8324,18XX GLENDON PL,CPD,,P451,2017-03-08T18:44:20.000,ROSELAWN,2017-03-08T18:42:45.000,,BC: BROADCAST,4,CPD170308001479,,DRUG,39.1960497412712,-84.4554505793275,3,
8325,QUEEN CITY AV / KEBLER ST,CPD,2017-02-06T19:36:23.000,P341,2017-02-06T19:37:15.000,SOUTH FAIRMOUNT,2017-02-06T19:06:54.000,2017-02-06T19:12:56.000,GOA: GOA,3,CPD170206001449,,DRUG,39.1260310000896,-84.555842,3,
8326,47XX LORETTA AV,CPD,,P321,2017-03-10T13:13:25.000,WEST PRICE HILL,2017-03-10T13:13:25.000,,CAN:CANCEL,3,CPD170310000791,,DRUGR,39.1136099168405,-84.5964810099232,6,
8327,WILLIAM H TAFT RD / GILBERT AV,CPD,,P421,2017-05-05T18:36:17.000,WALNUT HILLS,2017-05-05T18:29:36.000,,BC: BROADCAST,4,CPD170505001373,,DRUG,39.1267730000896,-84.488996,3,
8328,22XX BEECHMONT AV,CPD,2017-03-24T15:56:08.000,P241,2017-03-24T19:19:04.000,MOUNT WASHINGTON,2017-03-24T15:39:24.000,2017-03-24T15:41:20.000,ARR: ARREST,2,CPD170324001120,,HEROINP-COMBINED,39.0958141673044,-84.3873620477432,2,
8329,CARY AV / BIRCHWOOD AV,CPD,,P541,2017-05-24T13:55:46.000,COLLEGE HILL,2017-05-24T13:55:46.000,,CAN:CANCEL,5,CPD170524000882,,DRUGR,39.2073180000896,-84.550203,6,
8330,W 12TH ST / RACE ST,CPD,,P121,2017-07-30T02:37:26.000,OTR,2017-07-30T02:35:50.000,,CAN:CANCEL,1,CPD170730000191,DRUG ACTIVITY,DRUG,39.1084610001195,-84.517129,7,YELLOW
8331,9XX ROGERS PL,CPD,2017-04-29T19:55:26.000,P421,2017-04-29T19:56:29.000,WALNUT HILLS,2017-04-29T19:47:51.000,2017-04-29T19:48:59.000,NTR: NOTHING TO REPORT,4,CPD170429001529,,DRUG,39.1233546290922,-84.4915365791523,3,
8332,36XX WARSAW AV,CPD,2017-11-17T11:33:29.000,P321,2017-11-17T15:18:49.000,EAST PRICE HILL,2017-11-17T11:30:08.000,2017-11-17T11:31:13.000,316A:FOUND DEAD RPT,3,CPD171117000641,,HEROINP-COMBINED,39.1103590001195,-84.571585,2,
8333,17XX CASEY DR,CP,2017-01-20T15:39:28.000,P535,2017-01-20T19:44:46.000,NORTHSIDE,2017-01-20T15:29:52.000,2017-01-20T15:33:20.000,ARREST,5,LCP170120000903,INV DRUG COMPLAINT,DRUG,39.1772559300896,-84.54745143,3,
8334,8XX VINE ST,CPD,2017-11-14T09:27:14.000,P011,2017-11-14T09:49:53.000,DOWNTOWN,2017-11-14T09:21:11.000,2017-11-14T09:23:55.000,CIT: CITED,1,CPD171114000439,,HEROINP-COMBINED,39.1043820001195,-84.513447,2,
8335,8XX HUTCHINS AV,CPD,,P431,2017-03-17T09:55:46.000,AVONDALE,2017-03-17T09:24:50.000,,ADV:ADVISED,4,CPD170317000433,,DRUGR,39.1453360420486,-84.4872575807875,6,
8336,64XX MADISON RD,CPD,,P231,2017-08-26T17:56:11.000,MADISONVILLE,2017-08-26T17:52:30.000,,"CAN:CANCEL,DUP: DUPLICATE",2,CPD170826001294,,HEROINP-COMBINED,39.1601820001195,-84.384611,2,
8337,16XX VINE ST,CPD,2017-04-11T12:45:50.000,P121,2017-04-11T13:00:01.000,OTR,2017-04-11T12:45:50.000,2017-04-11T12:45:50.000,INV: INV,1,CPD170411000622,,DRUG,39.1149406463105,-84.5167406537745,3,
8338,23XX SALUTARIS AV,CPD,2017-06-01T11:40:39.000,P211,2017-06-01T13:42:10.000,EAST WALNUT HILLS,2017-06-01T11:16:27.000,2017-06-01T11:20:34.000,ARR: ARREST,2,CPD170601000742,DRUG ACTIVITY,DRUG,39.1233620001195,-84.477908,7,YELLOW
8339,17XX BERKLEY AV,CPD,2017-11-30T23:23:39.000,P451,2017-11-30T23:26:45.000,BOND HILL,2017-11-30T23:14:23.000,2017-11-30T23:16:32.000,INV: INV,4,CPD171130001859,DRUG ACTIVITY,DRUG,39.1721940001195,-84.465839,7,YELLOW
8340,28XX RIVER RD,CPD,,P313,2017-03-27T19:14:50.000,SEDAMSVILLE,2017-03-27T19:03:21.000,2017-03-27T19:06:27.000,NTR: NOTHING TO REPORT,3,CPD170327001393,,HEROINP-COMBINED,39.0893527339608,-84.5646050826731,2,
8341,10XX ROSS AV,CPD,2017-03-08T21:12:57.000,P321,2017-03-09T01:38:15.000,EAST PRICE HILL,2017-03-08T21:10:28.000,2017-03-08T21:11:07.000,ARR: ARREST,3,CPD170308001733,,HEROINP-COMBINED,39.1130853598253,-84.5735558450513,2,
8342,10XX LENOX PL,CPD,2017-02-01T07:16:21.000,P441,2017-02-01T07:41:55.000,NORTH AVONDALE,2017-02-01T06:51:48.000,2017-02-01T07:16:19.000,AST: ASSIST,4,CPD170201000265,,DRUG,39.1537466913982,-84.4782202336873,3,
8343,KIPLING AV / COLERAIN AV,CPD,2017-03-31T18:44:49.000,P541,2017-03-31T18:47:38.000,N/A,2017-03-31T18:42:43.000,2017-03-31T18:42:53.000,GOA: GOA,,CPD170331001482,,HEROINP-COMBINED,39.2019460000896,-84.579913,2,
8344,57XX ARNSBY PL,CPD,,P231,2017-10-01T21:18:48.000,MADISONVILLE,2017-10-01T21:18:47.000,,CAN:CANCEL,2,CPD171001001630,DRUG COMPLAINT REFERRAL,DRUGR,39.1516590001195,-84.397,35,PURPLE
8345,WALNUT ST / E CENTRAL PKWY,CPD,2017-06-22T23:07:49.000,P011,2017-06-22T23:19:24.000,DOWNTOWN,2017-06-22T23:04:52.000,2017-06-22T23:05:36.000,HBF: HANDLED BY FIRE,1,CPD170622001937,,HEROINP-COMBINED,39.1073220000896,-84.511952,2,
8346,2XX MCGREGOR AV,CPD,,P411,2017-09-05T18:03:13.000,MOUNT AUBURN,2017-09-05T18:03:13.000,,CAN:CANCEL,4,CPD170905001364,DRUG COMPLAINT REFERRAL,DRUGR,39.1233470001195,-84.503705,35,PURPLE
8347,17XX CASEY DR,CPD,2017-08-13T22:01:37.000,P531,2017-08-13T22:03:16.000,NORTHSIDE,2017-08-13T21:31:40.000,2017-08-13T22:01:33.000,INV: INV,5,CPD170813001450,DRUG ACTIVITY,DRUG,39.1777170001195,-84.54777,7,YELLOW
8348,32XX QUEEN CITY AV,CPD,,P331,2017-10-09T13:01:30.000,WESTWOOD,2017-10-09T11:18:17.000,,GOA: GOA,3,CPD171009000615,DRUG ACTIVITY,DRUG,39.1374240001195,-84.609908,7,YELLOW
8349,2XX W 70TH ST,CPD,2017-07-09T00:30:40.000,P461,2017-07-09T00:42:44.000,CARTHAGE,2017-07-09T00:22:14.000,2017-07-09T00:26:21.000,ADV:ADVISED,4,CPD170709000049,DRUG ACTIVITY,DRUG,39.1944270001194,-84.483692,7,YELLOW
8350,RACE ST / W 12TH ST,CPD,,P121,2017-11-17T17:13:13.000,OTR,2017-11-17T15:37:17.000,2017-11-17T15:38:16.000,INV: INV,1,CPD171117001071,DRUG ACTIVITY,DRUG,39.1089610001195,-84.517289,7,YELLOW
8351,MCCORMICK PL / MAPLEWOOD AV,CPD,2017-07-29T11:49:48.000,P411,2017-07-29T11:53:31.000,MOUNT AUBURN,2017-07-29T11:40:54.000,2017-07-29T11:43:06.000,AST: ASSIST,4,CPD170729000679,DRUG ACTIVITY,DRUG,39.1247780001195,-84.504923,7,YELLOW
8352,W 8TH ST / LINN ST,CPD,2017-07-22T12:27:09.000,P131,2017-07-22T12:56:23.000,QUEENSGATE,2017-07-22T12:24:09.000,2017-07-22T12:26:07.000,INV: INV,1,CPD170722000666,,HEROINP-COMBINED,39.1032920001196,-84.529637,2,
8353,20XX BALTIMORE AV,CP,2017-01-15T14:16:43.000,P334,2017-01-15T14:35:01.000,EAST WESTWOOD,2017-01-15T14:06:22.000,2017-01-15T14:10:02.000,INV - INVESTIGATED,3,LCP170115000657,,DRUG,39.1422330600896,-84.56235136,,
8354,15XX PLEASANT ST,CPD,2017-03-27T11:06:36.000,P121,2017-03-27T14:10:30.000,OTR,2017-03-27T10:58:12.000,2017-03-27T10:58:51.000,ARR: ARREST,1,CPD170327000568,,HERONP-PD ONLY,39.111180342832,-84.5189193313881,2,
8355,WADE ST / LINN ST,CPD,2017-04-25T12:10:43.000,P131,2017-04-25T12:48:16.000,WEST END,2017-04-25T12:07:22.000,2017-04-25T12:08:59.000,ARR: ARREST,1,CPD170425000721,,HEROINP-COMBINED,39.1130750000897,-84.52667,2,
8356,16XX PLEASANT ST,CPD,,P121,2017-07-28T20:13:20.000,OTR,2017-07-28T20:09:02.000,,CAN:CANCEL,1,CPD170728001650,DRUG ACTIVITY,DRUG,39.1146140001195,-84.518096,7,YELLOW
8357,XX W 68TH ST,CPD,,P461,2017-06-16T09:15:33.000,CARTHAGE,2017-06-16T09:12:43.000,,CAN:CANCEL,4,CPD170616000497,DRUG COMPLAINT REFERRAL,DRUGR,39.1928137412509,-84.4848200432421,35,PURPLE
8358,15XX SECTION RD,CPD,,P451,2017-04-01T09:45:37.000,ROSELAWN,2017-04-01T09:43:52.000,,CAN:CANCEL,4,CPD170401000487,,DRUGR,39.1987089676529,-84.4634051350623,6,
8359,MCGREGOR AV / MCGREGOR PL,CPD,2017-04-10T14:10:41.000,P411,2017-04-10T14:15:37.000,MOUNT AUBURN,2017-04-10T14:07:53.000,2017-04-10T14:09:21.000,INV: INV,4,CPD170410000977,,DRUG,39.1222800000897,-84.501101,3,
8360,6XX STRAIGHT ST,CPD,2017-05-13T00:05:11.000,P511,2017-05-13T00:05:23.000,CUF,2017-05-12T23:42:02.000,2017-05-12T23:53:09.000,GOA: GOA,5,CPD170512002088,,DRUG,39.1293552032403,-84.5279387142293,3,
8361,22XX MOELLERING AV,CPD,2017-02-03T22:07:31.000,P341,2017-02-04T02:12:41.000,SOUTH FAIRMOUNT,2017-02-03T22:01:14.000,2017-02-03T21:59:41.000,ARR: ARREST,3,CPD170203001636,,HEROINP-COMBINED,39.124718782818,-84.5480010652891,2,
8362,7XX MAIN ST,CPD,2017-07-01T20:43:12.000,P011,2017-07-01T23:24:25.000,DOWNTOWN,2017-07-01T21:23:39.000,2017-07-01T20:34:10.000,316A:FOUND DEAD RPT,1,CPD170701001347,,HEROINP-COMBINED,39.1041765128682,-84.5102463709641,2,
8363,9XX GRAND AV,CPD,2017-12-11T03:55:36.000,P321,2017-12-11T06:26:32.000,EAST PRICE HILL,2017-12-11T03:45:36.000,2017-12-11T03:48:32.000,ARR: ARREST,3,CPD171211000134,,HEROINP-COMBINED,39.1084650001195,-84.5609,2,
8364,POLK ST/VINE ST,CPD,2017-09-14T17:37:39.000,P511,2017-09-14T18:59:57.000,MOUNT AUBURN,2017-09-14T16:52:22.000,2017-09-14T17:22:40.000,FIR: CONTACT CRD,5,CPD170914001235,DRUG ACTIVITY,DRUG,39.1229810001195,-84.515367,7,YELLOW
8365,21XX MONTANA AV,CPD,2017-09-30T18:10:45.000,P531,2017-09-30T19:08:17.000,NORTHSIDE - WESTWOOD,2017-09-30T18:04:05.000,2017-09-30T18:05:56.000,INV: INV,5,CPD170930001332,,HEROINP-COMBINED,39.1586570001195,-84.566418,2,
8366,12XX FIRST AV,CP,2017-01-18T15:31:02.000,P324,2017-01-18T18:51:59.000,N/A,2017-01-18T15:27:02.000,2017-01-18T15:28:56.000,"316 - AIDED CASE REPORT,ARR -",,LCP170118000980,,HEROIN,,,,
8367,35XX EPWORTH AV,CPD,,P331,2017-03-01T13:10:54.000,WESTWOOD,2017-03-01T13:10:54.000,,CAN:CANCEL,3,CPD170301001003,,DRUGR,39.1529258734521,-84.6005232819805,6,
8368,XX E MCMICKEN AV,CPD,2017-03-13T19:54:14.000,P121,2017-03-13T19:59:48.000,OTR,2017-03-13T19:45:47.000,2017-03-13T19:47:40.000,GOA: GOA,1,CPD170313001377,,DRUG,39.1159094945222,-84.514630866357,3,
8369,29XX HIGHLAND AV,CPD,,P411,2017-04-04T13:56:28.000,CORRYVILLE,2017-04-04T11:54:49.000,2017-04-04T11:58:48.000,NOT NOT A DISPOSITION,4,CPD170404000732,,DRUG,39.1334102130332,-84.5024383513019,3,
8370,55XX COLERAIN AV,CPD,2017-11-14T10:46:44.000,P541,2017-11-14T12:49:08.000,MOUNT AIRY,2017-11-14T10:41:42.000,2017-11-14T10:42:43.000,ARR: ARREST,5,CPD171114000555,DRUG ACTIVITY,DRUG,39.1934800001195,-84.572374,7,YELLOW
8371,17XX CASEY DR,CPD,2017-03-29T12:27:41.000,P531,2017-03-29T12:33:23.000,NORTHSIDE,2017-03-29T12:06:11.000,2017-03-29T12:17:28.000,INV: INV,5,CPD170329000668,,DRUG,39.1768883679505,-84.5484881028726,3,
8372,PEABODY AV / ORLANDO PL,CPD,2017-05-27T20:04:44.000,P231,2017-05-27T20:06:16.000,MADISONVILLE,2017-05-27T19:00:42.000,2017-05-27T20:03:14.000,GOA: GOA,2,CPD170527001407,,DRUG,39.1566800000896,-84.397246,3,
8373,RIVERSIDE DR / BAINS ST,CPD,2017-03-26T20:46:27.000,P011,2017-03-26T21:27:04.000,EAST END,2017-03-26T20:39:21.000,2017-03-26T20:40:02.000,AST: ASSIST,1,CPD170326001468,,HERONP-PD ONLY,39.1112350000896,-84.489441,2,
8374,44XX W 8TH ST,CPD,2017-03-31T11:05:04.000,P321,2017-03-31T11:25:13.000,WEST PRICE HILL,2017-03-31T10:58:36.000,2017-03-31T11:03:57.000,HBF: HANDLED BY FIRE,3,CPD170331000588,,HEROINP-COMBINED,39.1087501440936,-84.5983100509147,2,
